removed_filepath,filename,original_split,original_folder,target_class,md5,canonical_destination,removal_reason
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\NON CANCER\052.jpeg,052.jpeg,validation,NON CANCER,NON CANCER,2275b2d33eedbd66beffc1c0271fb6e3,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_066.jpeg,Cross-split leakage copy (original split: validation vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\NON CANCER\189.jpeg,189.jpeg,validation,NON CANCER,NON CANCER,6a084792c46d0dfd56e6e4b4e7ddac4d,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_205.jpeg,Cross-split leakage copy (original split: validation vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\NON CANCER 2\237.jpeg,237.jpeg,validation,NON CANCER 2,NON CANCER,d030aeb30121bd903cc80c7a8d4ea571,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_221.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\NON CANCER\222.jpeg,222.jpeg,validation,NON CANCER,NON CANCER,1ed6fbb2efa783b5dd3b3a1eb823f637,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_238.jpeg,Cross-split leakage copy (original split: validation vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\NON CANCER 2\250.jpeg,250.jpeg,validation,NON CANCER 2,NON CANCER,232af8077a63a27ebd4db23cbe90f477,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_233.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Validation\Oral Cancer\NON CANCER 2\046.jpeg,046.jpeg,validation,NON CANCER 2,NON CANCER,4daf960ba39a2932bad3a1e70c78d967,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_033.jpeg,Cross-split leakage copy (original split: validation vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Test\Oral Cancer\CANCER 1\053.jpeg,053.jpeg,test,CANCER 1,CANCER,dfe2c25f2a7149f705132cd172be523a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_041.jpeg,Intra-split duplicate copy in folder CANCER 1
E:\Mega project\MedvisionAi-\ML-Model\data\Test\Oral Cancer\CANCER 1\111.jpeg,111.jpeg,test,CANCER 1,CANCER,9226b2277b05ddad5bfe903b98257243,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_093.jpeg,Intra-split duplicate copy in folder CANCER 1
E:\Mega project\MedvisionAi-\ML-Model\data\Test\Oral Cancer\CANCER 1\172.jpeg,172.jpeg,test,CANCER 1,CANCER,bc19d01f29016fd004b5bee27edf4d68,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_bc19d01f_152.jpeg,Intra-split duplicate copy in folder CANCER 1
E:\Mega project\MedvisionAi-\ML-Model\data\Test\Oral Cancer\CANCER 1\307.jpeg,307.jpeg,test,CANCER 1,CANCER,7cce1f3abacb42616edf114d9efd832d,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_278.jpeg,Intra-split duplicate copy in folder CANCER 1
E:\Mega project\MedvisionAi-\ML-Model\data\Test\Oral Cancer\NON CANCER 2\133.jpeg,133.jpeg,test,NON CANCER 2,NON CANCER,21f1154e877d4ec9407d8d4af1dcaf22,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_117.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Test\Oral Cancer\NON CANCER 2\204.jpeg,204.jpeg,test,NON CANCER 2,NON CANCER,94cd3e8dffa02845c810ce6ffe5ae62c,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_188.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Test\Oral Cancer\NON CANCER 2\225.jpeg,225.jpeg,test,NON CANCER 2,NON CANCER,3b1ba312b7c4f4b378a0a3b7dcc646c4,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_208.jpeg,Intra-split duplicate copy in folder NON CANCER 2
